matrix,Version,Initialization,FeatureExtraction,Inference,Format
fpga_dcop_51,tuned,0.0971237,0.000497413,1.1381e-05,1
freeFlyingRobot_12,baseline,0.10101,0.00158159,1.2093e-05,1
freeFlyingRobot_12,tuned,0.0981931,0.000540074,1.2553e-05,1
freeFlyingRobot_2,baseline,0.0992628,0.00157105,1.2343e-05,1
freeFlyingRobot_2,tuned,0.0994549,0.000509356,1.3245e-05,1
freeFlyingRobot_4,baseline,0.0966573,0.0015649,1.2604e-05,1
freeFlyingRobot_4,tuned,0.096234,0.000521568,1.2393e-05,1
freeFlyingRobot_9,baseline,0.0978882,0.00156794,1.2143e-05,1
freeFlyingRobot_9,tuned,0.096715,0.000518122,1.4557e-05,1
fs_183_1,baseline,0.0964879,0.00156385,1.2644e-05,1
fs_183_1,tuned,0.0945193,0.000529584,1.1151e-05,1
fs_183_6,baseline,0.0958127,0.00168805,1.1371e-05,1
fs_183_6,tuned,0.0964948,0.000521589,1.5218e-05,1
fs_541_2,baseline,0.0991579,0.00156966,1.2594e-05,1
fs_541_2,tuned,0.0979467,0.000529694,1.1622e-05,1
fs_541_3,baseline,0.111613,0.00157845,1.2393e-05,1
fs_541_3,tuned,0.112084,0.000528942,1.3155e-05,1
G11,baseline,0.0977803,0.00151346,1.1892e-05,1
G11,tuned,0.0971236,0.000500739,1.1442e-05,1
G16,baseline,0.100763,0.00151785,1.1823e-05,5
G16,tuned,0.0984089,0.000492433,1.027e-05,5
G25,baseline,0.0992298,0.00154155,1.065e-05,5
G25,tuned,0.098381,0.000528522,1.0399e-05,5
G26,baseline,0.0982639,0.0015598,1.0991e-05,5
G26,tuned,0.0998825,0.00053511,1.06e-05,5
G3,baseline,0.0965637,0.00152394,1.1412e-05,5
G3,tuned,0.0968243,0.000515063,1.0259e-05,5
G31,baseline,0.101801,0.00158558,1.1922e-05,5
G31,tuned,0.09813,0.000520774,1.105e-05,5
G32,baseline,0.0977425,0.00160393,2.2923e-05,1
G32,tuned,0.0986892,0.000505184,1.1862e-05,1
G33,baseline,0.0985227,0.00156076,1.2493e-05,1
G33,tuned,0.0968099,0.000495447,1.2192e-05,1
G39,baseline,0.0961581,0.00149536,1.098e-05,5
G39,tuned,0.0981511,0.000500555,1.1281e-05,5
g3rmt3m3,baseline,0.097624,0.00154666,1.2333e-05,1
g3rmt3m3,tuned,0.100026,0.000549156,1.1952e-05,1
G5,baseline,0.098063,0.00156459,1.1271e-05,5
G5,tuned,0.0962506,0.000507017,9.949e-06,5
G58,baseline,0.0970864,0.00156473,1.2784e-05,5
G58,tuned,0.0982841,0.000495897,1.1602e-05,5
G59,baseline,0.0969472,0.00152069,1.3004e-05,5
G59,tuned,0.0966226,0.000499213,1.1662e-05,5
G60,baseline,0.0991633,0.00167415,1.2503e-05,5
G60,tuned,0.103339,0.000530091,1.2343e-05,5
G61,baseline,0.0986532,0.00163339,1.2373e-05,5
G61,tuned,0.101997,0.000537545,1.2183e-05,5
G65,baseline,0.0973355,0.00151272,1.2633e-05,1
G65,tuned,0.102357,0.000506186,1.1371e-05,1
G66,baseline,0.0972768,0.001626,1.2423e-05,1
G66,tuned,0.0986007,0.000512188,1.1321e-05,1
g7jac040sc,baseline,0.0962977,0.00157088,1.2693e-05,1
g7jac040sc,tuned,0.0978147,0.000554015,1.1632e-05,1
Ga41As41H72,baseline,0.104779,0.00256737,1.6391e-05,4
Ga41As41H72,tuned,0.101099,0.00154396,1.6551e-05,4
garon1,baseline,0.0991595,0.00168327,1.3035e-05,1
garon1,tuned,0.099454,0.000566569,1.2313e-05,1
garon2,baseline,0.0976021,0.00157809,1.4207e-05,1
garon2,tuned,0.0964867,0.000569795,1.3004e-05,1
gas_sensor,baseline,0.0908724,0.00169405,2.0478e-05,3
gas_sensor,tuned,0.0905294,0.000718724,1.9646e-05,3
GD00_c,baseline,0.0912669,0.00154863,1.1331e-05,5
GD00_c,tuned,0.0903803,0.000525462,1.114e-05,5
GD01_b,baseline,0.093085,0.00141489,1.6511e-05,1
GD01_b,tuned,0.0971733,0.000411309,1.1782e-05,1
GD06_Java,baseline,0.0950097,0.00153347,1.2924e-05,5
GD06_Java,tuned,0.0927504,0.00053501,1.1592e-05,5
GD95_a,baseline,0.0989449,0.00150392,1.2584e-05,1
GD95_a,tuned,0.0955971,0.00040668,1.2854e-05,1
GD95_b,baseline,0.0945928,0.00156576,1.0991e-05,5
GD95_b,tuned,0.0935065,0.000510965,1.065e-05,5
GD97_c,baseline,0.0920612,0.00161359,9.137e-06,5
GD97_c,tuned,0.0940496,0.000519171,8.416e-06,5
GD98_c,baseline,0.0925198,0.00157896,1.0349e-05,5
GD98_c,tuned,0.0907368,0.000509192,1.2152e-05,5
GD99_b,baseline,0.0950971,0.00167235,1.1792e-05,1
GD99_b,tuned,0.0944888,0.000526014,1.1271e-05,1
gent113,baseline,0.0946872,0.00155336,1.2454e-05,1
gent113,tuned,0.09454,0.000506417,1.1341e-05,1
Glass_10NN,baseline,0.0965582,0.00155055,1.2714e-05,5
Glass_10NN,tuned,0.0963996,0.000529554,1.2473e-05,5
goddardRocketProblem_1,baseline,0.101866,0.00171296,2.9005e-05,1
goddardRocketProblem_1,tuned,0.0995857,0.000531988,1.2203e-05,1
Goodwin_071,baseline,0.100019,0.00178779,1.9467e-05,5
Goodwin_071,tuned,0.0974302,0.000711644,1.7102e-05,5
Goodwin_095,baseline,0.101087,0.00189452,1.8194e-05,5
Goodwin_095,tuned,0.100992,0.000827342,1.6611e-05,5
Goodwin_127,baseline,0.100286,0.00221577,1.8585e-05,5
Goodwin_127,tuned,0.0968932,0.00106372,1.6992e-05,5
gre_343,baseline,0.0984867,0.00155822,1.2483e-05,1
gre_343,tuned,0.0969274,0.000516549,1.1682e-05,1
gre_512,baseline,0.0968074,0.00154179,1.2874e-05,1
gre_512,tuned,0.0984592,0.000501862,1.1772e-05,1
GT01R,baseline,0.0998478,0.00159538,1.3445e-05,1
