matrix,Version,Initialization,FeatureExtraction,Inference,Format
freeFlyingRobot_2,tuned,0.00128149,0.000413383,2.5e-07,1
freeFlyingRobot_4,baseline,0.00155796,0.00150404,2.9e-07,1
freeFlyingRobot_4,tuned,0.0014057,0.000451814,2.4e-07,1
freeFlyingRobot_9,baseline,0.00157399,0.00145508,3e-07,1
freeFlyingRobot_9,tuned,0.00148571,0.00044895,2.5e-07,1
fs_183_1,baseline,0.0013705,0.00132745,2.61e-07,1
fs_183_1,tuned,0.00139482,0.000455662,2.41e-07,1
fs_183_6,baseline,0.00158977,0.00138898,2.9e-07,1
fs_183_6,tuned,0.00156113,0.000454119,2.11e-07,1
fs_541_2,baseline,0.00158405,0.0013855,2.91e-07,1
fs_541_2,tuned,0.00152337,0.000527305,2.7e-07,1
fs_541_3,baseline,0.00155056,0.00146087,3.11e-07,1
fs_541_3,tuned,0.00150951,0.000468947,2.6e-07,1
G11,baseline,0.00158496,0.00140451,2.71e-07,1
G11,tuned,0.00150988,0.000424765,2.4e-07,1
G16,baseline,0.00155922,0.001409,2.31e-07,5
G16,tuned,0.00150027,0.000424414,2.1e-07,5
G25,baseline,0.0015825,0.00144435,2.2e-07,5
G25,tuned,0.00146806,0.00044927,1.9e-07,5
G26,baseline,0.00152401,0.00132827,2.3e-07,5
G26,tuned,0.00147485,0.000516506,1.7e-07,5
G3,baseline,0.00151862,0.00138287,2.1e-07,5
G3,tuned,0.00130087,0.00042283,1.91e-07,5
G31,baseline,0.00154308,0.00143622,2.31e-07,5
G31,tuned,0.00143504,0.000452716,2.01e-07,5
G32,baseline,0.0013934,0.00133607,2.81e-07,1
G32,tuned,0.00130848,0.000408805,2.5e-07,1
G33,baseline,0.00148899,0.00145617,2.81e-07,1
G33,tuned,0.00134314,0.00040631,2.2e-07,1
G39,baseline,0.00146812,0.00131053,2.41e-07,5
G39,tuned,0.00146725,0.000432479,2e-07,5
g3rmt3m3,baseline,0.00153008,0.0014915,2.9e-07,1
g3rmt3m3,tuned,0.00141784,0.000471281,2.6e-07,1
G5,baseline,0.00165132,0.00144375,2.2e-07,5
G5,tuned,0.00153267,0.000449219,2.01e-07,5
G58,baseline,0.00155683,0.00139086,2.6e-07,5
G58,tuned,0.00141369,0.000441435,2.3e-07,5
G59,baseline,0.00136538,0.0014462,2.6e-07,5
G59,tuned,0.00130587,0.000412221,2e-07,5
G60,baseline,0.00144079,0.00147584,2.61e-07,5
G60,tuned,0.00138201,0.000464989,2.4e-07,5
G61,baseline,0.00153955,0.00147914,2.51e-07,5
G61,tuned,0.00146943,0.000470239,2.31e-07,5
G65,baseline,0.00147986,0.00144533,2.9e-07,1
G65,tuned,0.00132149,0.000413674,2.4e-07,1
G66,baseline,0.00154573,0.00145968,2.91e-07,1
G66,tuned,0.0013977,0.00044957,2.41e-07,1
g7jac040sc,baseline,0.00157415,0.00150492,2.71e-07,1
g7jac040sc,tuned,0.00144194,0.000486971,2.5e-07,1
Ga41As41H72,baseline,0.00151537,0.00256795,4.31e-07,5
Ga41As41H72,tuned,0.00144326,0.00148268,3.4e-07,1
garon1,baseline,0.00137967,0.0014894,2.81e-07,1
garon1,tuned,0.00128507,0.000452216,2.4e-07,1
garon2,baseline,0.00160933,0.00150041,3.21e-07,1
garon2,tuned,0.00151344,0.000494575,2.6e-07,1
gas_sensor,baseline,0.00144432,0.00162181,3.91e-07,3
gas_sensor,tuned,0.00129192,0.000594351,3.5e-07,3
GD00_c,baseline,0.00141002,0.00137764,2.2e-07,5
GD00_c,tuned,0.00136188,0.000412982,1.9e-07,5
GD01_b,baseline,0.00148424,0.0013364,2.71e-07,1
GD01_b,tuned,0.00129339,0.000314819,2.4e-07,1
GD06_Java,baseline,0.00143971,0.00144839,2.11e-07,5
GD06_Java,tuned,0.00135941,0.000423952,2.01e-07,5
GD95_a,baseline,0.00162057,0.00134577,2.71e-07,1
GD95_a,tuned,0.00150841,0.00041188,2.4e-07,1
