matrix,Version,Initialization,FeatureExtraction,Inference,Format
Hamrle3,tuned,0.198238,0.00536527,8.5599e-05,1
Harvard500,baseline,0.201454,0.000159438,5.178e-05,1
Harvard500,tuned,0.199458,7.5319e-05,4.2844e-05,1
heart1,baseline,0.201585,0.00258109,5.377e-05,1
heart1,tuned,0.204627,0.00231502,4.4985e-05,1
heart2,baseline,0.208691,0.00158945,5.245e-05,1
heart2,tuned,0.194873,0.00149477,4.4504e-05,1
helm3d01,baseline,0.199572,0.00224522,5.0759e-05,1
helm3d01,tuned,0.202855,0.00220171,4.3535e-05,1
HEP-th-new,baseline,0.19762,0.000978083,4.9774e-05,1
HEP-th-new,tuned,0.203606,0.0008146,4.1925e-05,1
hood,baseline,0.205678,0.0634509,8.1434e-05,1
hood,tuned,0.185577,0.0647684,8.07e-05,1
HTC_336_4438,baseline,0.211331,0.00811949,5.6829e-05,1
HTC_336_4438,tuned,0.207933,0.00792577,4.6499e-05,1
hugebubbles-00020,baseline,0.221954,1.05292,0.000202943,1
hugebubbles-00020,tuned,0.205242,1.05331,0.000170318,1
hugetrace-00020,baseline,0.200625,0.820775,0.000179874,1
hugetrace-00020,tuned,0.180318,0.887178,0.000176803,1
human_gene1,baseline,0.20313,0.033982,6.255e-05,1
human_gene1,tuned,0.196046,0.0336543,5.9384e-05,1
ibm32,baseline,0.187231,0.000146544,4.7384e-05,1
ibm32,tuned,0.185661,5.1564e-05,3.7065e-05,1
id2010,baseline,0.185428,0.0018118,5.6109e-05,1
id2010,tuned,0.19813,0.00164037,4.501e-05,1
impcol_d,baseline,0.199338,0.000153869,4.9509e-05,1
impcol_d,tuned,0.190053,6.3174e-05,4.0975e-05,1
indianpines_10NN,baseline,0.183184,0.000783891,4.9205e-05,1
indianpines_10NN,tuned,0.180819,0.000562449,4.2245e-05,1
inline_1,baseline,0.214195,0.118342,0.000148799,1
inline_1,tuned,0.19709,0.116925,8.3744e-05,1
invextr1_new,baseline,0.204309,0.00459326,5.2415e-05,1
invextr1_new,tuned,0.195814,0.00442088,4.4029e-05,1
jagmesh3,baseline,0.208094,0.000253088,5.1049e-05,1
jagmesh3,tuned,0.203859,0.000169334,4.3294e-05,1
jan99jac040sc,baseline,0.200224,0.0011001,5.3425e-05,1
jan99jac040sc,tuned,0.203333,0.000961225,4.7135e-05,1
jan99jac100sc,baseline,0.2033,0.00226625,5.0624e-05,1
jan99jac100sc,tuned,0.206595,0.00205388,4.8844e-05,1
jazz,baseline,0.190869,0.000140019,5.0039e-05,1
jazz,tuned,0.195276,7.4614e-05,4.26e-05,1
jgl009,baseline,0.312445,0.000125254,4.8539e-05,2
jgl009,tuned,0.321314,5.4449e-05,3.9135e-05,2
