matrix,Version,Initialization,FeatureExtraction,Inference,Format
dynamicSoaringProblem_3,baseline,0.161108,0.000409838,7.6756e-05,1
dynamicSoaringProblem_3,tuned,0.15927,0.00041561,7.3127e-05,1
dynamicSoaringProblem_5,baseline,0.163519,0.000464544,7.9661e-05,1
dynamicSoaringProblem_5,tuned,0.162149,0.000427073,7.4053e-05,1
e40r0100,baseline,0.161429,0.00612106,7.6374e-05,1
e40r0100,tuned,0.159361,0.00746833,7.0816e-05,1
EAT_SR,baseline,0.162635,0.00123738,7.3711e-05,1
EAT_SR,tuned,0.159321,0.00111702,6.7319e-05,1
ecology2,baseline,0.165361,0.133594,7.0774e-05,2
ecology2,tuned,0.165547,0.132671,6.5444e-05,2
email-Enron,baseline,0.164515,0.00210506,7.3405e-05,0
email-Enron,tuned,0.163038,0.00195836,7.0992e-05,0
Emilia_923,baseline,0.160574,0.415539,0.00012307,1
Emilia_923,tuned,0.159984,0.319323,0.000118189,1
engine,baseline,0.161167,0.0400572,7.3021e-05,1
engine,tuned,0.159196,0.0465816,6.894e-05,1
Erdos02,baseline,0.161448,0.000246995,8.0914e-05,1
Erdos02,tuned,0.159622,0.000210042,6.9147e-05,1
Erdos982,baseline,0.162135,0.000242341,7.1032e-05,1
Erdos982,tuned,0.160709,0.00020267,6.8114e-05,1
eris1176,baseline,0.1608,0.000403991,7.5872e-05,1
eris1176,tuned,0.159445,0.000376231,7.2738e-05,1
ex13,baseline,0.160104,0.0011872,7.6489e-05,1
ex13,tuned,0.160935,0.00129278,7.2513e-05,1
ex2,baseline,0.160538,0.000402025,7.8594e-05,1
ex2,tuned,0.158512,0.000454825,7.3135e-05,1
EX2,baseline,0.161779,0.000293395,7.6375e-05,1
EX2,tuned,0.161474,0.000283756,6.9345e-05,1
ex23,baseline,0.161395,0.000597735,8.2722e-05,1
ex23,tuned,0.161111,0.000613955,7.3347e-05,1
ex28,baseline,0.882619,0.00196676,0.000134429,1
ex28,tuned,0.173407,0.000997824,6.8793e-05,1
ex29,baseline,0.165017,0.000568666,7.0216e-05,1
ex29,tuned,0.16424,0.000561443,6.5871e-05,1
EX3,baseline,0.165884,0.000936464,7.9988e-05,1
EX3,tuned,0.164249,0.000929781,7.2583e-05,1
EX5,baseline,0.161777,0.00299871,7.3609e-05,1
EX5,tuned,0.168398,0.00277702,6.6655e-05,1
F1,baseline,0.162546,0.141419,0.000115392,1
F1,tuned,0.166637,0.173851,0.000120179,1
