matrix,Version,Initialization,FeatureExtraction,Inference,Format
g7jac080sc,baseline,0.00136143,0.00101894,4.51e-07,1
g7jac080sc,tuned,0.000970478,0.000868735,3.06e-07,1
g7jac100,baseline,0.00143889,0.00132131,4.65e-07,1
g7jac100,tuned,0.000966267,0.00120326,3.03e-07,1
g7jac100sc,baseline,0.00148748,0.00145663,4.58e-07,1
g7jac100sc,tuned,0.00110873,0.00120093,2.88e-07,1
g7jac120sc,baseline,0.00166561,0.00157136,3.81e-07,1
g7jac120sc,tuned,0.0010065,0.00149066,3.17e-07,1
g7jac180sc,baseline,0.0015267,0.0025956,7.63e-07,1
g7jac180sc,tuned,0.00109765,0.00210045,2.8e-07,1
G9,baseline,0.00145015,0.00013498,5.37e-07,1
G9,tuned,0.0012071,0.000114718,3.54e-07,1
Ga3As3H12,baseline,0.0016116,0.0175813,5.89e-07,1
Ga3As3H12,tuned,0.00112801,0.0172595,2.74e-07,1
GaAsH6,baseline,0.00185019,0.00983741,4.06e-07,1
GaAsH6,tuned,0.0010655,0.00911048,3.06e-07,1
GD00_a,baseline,0.0013879,2.45e-05,3.6e-07,0
GD00_a,tuned,0.000973096,1.3693e-05,3.18e-07,1
GD06_Java,baseline,0.00144971,4.9242e-05,3.63e-07,1
GD06_Java,tuned,0.000978239,4.2916e-05,3.89e-07,1
GD06_theory,baseline,0.00139445,2.0464e-05,4.52e-07,1
GD06_theory,tuned,0.000949417,1.1064e-05,3.63e-07,1
GD95_a,baseline,0.00148248,1.6949e-05,3.2e-07,0
GD95_a,tuned,0.000948353,8.676e-06,2.98e-07,1
GD97_a,baseline,0.00143062,2.2783e-05,3.46e-07,1
GD97_a,tuned,0.000996826,1.0437e-05,3.88e-07,1
GD97_c,baseline,0.00143176,2.3179e-05,3.87e-07,1
GD97_c,tuned,0.00100827,1.4237e-05,3.65e-07,1
Ge99H100,baseline,0.00165468,0.0250736,6.52e-07,1
Ge99H100,tuned,0.00118247,0.0232079,7.43e-07,1
gent113,baseline,0.00150287,1.8137e-05,3.45e-07,1
gent113,tuned,0.00103494,1.191e-05,3.77e-07,1
goodwin,baseline,0.00280393,0.00100638,3.25e-07,1
goodwin,tuned,0.00142181,0.000863997,2.87e-07,1
Goodwin_127,baseline,0.00148991,0.0145599,4.5e-07,1
Goodwin_127,tuned,0.00229566,0.0145192,3.48e-07,1
graham1,baseline,0.00123406,0.00101084,3.49e-07,1
graham1,tuned,0.000896842,0.00107816,2.93e-07,1
grid2,baseline,0.00140367,8.0264e-05,3.6e-07,1
grid2,tuned,0.000986525,5.9692e-05,3.12e-07,1
gyro,baseline,0.00151449,0.00286469,4.01e-07,1
gyro,tuned,0.000910251,0.00247937,2.91e-07,1
Hamrle1,baseline,0.00119355,1.5897e-05,3.92e-07,1
Hamrle1,tuned,0.000748493,7.63e-06,3.22e-07,1
Hamrle2,baseline,0.00134347,0.000104531,3.12e-07,1
Hamrle2,tuned,0.00102238,9.0308e-05,2.48e-07,1
hangGlider_1,baseline,0.0013067,6.9998e-05,3.94e-07,1
hangGlider_1,tuned,0.00103213,2.0031e-05,3.15e-07,1
hangGlider_5,baseline,0.00169093,0.000457701,3.99e-07,1
hangGlider_5,tuned,0.000833842,0.000383161,2.73e-07,1
Hardesty1,baseline,0.00155167,0.0314274,7.62e-07,1
Hardesty1,tuned,0.00107367,0.0289667,6.23e-07,1
hcircuit,baseline,0.00138757,0.002322,3.71e-07,1
hcircuit,tuned,0.00102826,0.00180944,3.33e-07,1
heart1,baseline,0.00161187,0.00424553,3.62e-07,1
