matrix,Version,Initialization,FeatureExtraction,Inference,Format
fpga_dcop_02,baseline,0.00142274,0.000446794,3.06e-07,1
fpga_dcop_02,tuned,0.000898371,0.000379224,3e-07,1
fpga_dcop_13,baseline,0.00175719,0.000455543,3.04e-07,1
fpga_dcop_13,tuned,0.000891106,0.000380889,1.89e-07,1
fpga_dcop_21,baseline,0.00136783,0.000452701,3.22e-07,1
fpga_dcop_21,tuned,0.000870188,0.000379723,2.41e-07,1
fpga_dcop_31,baseline,0.00135315,0.000457766,2.9e-07,1
fpga_dcop_31,tuned,0.000888891,0.000382436,2.43e-07,1
fpga_dcop_32,baseline,0.00145342,0.000453399,2.84e-07,1
fpga_dcop_32,tuned,0.000888463,0.000376209,2.25e-07,1
fpga_dcop_33,baseline,0.00134831,0.00046648,4.81e-07,1
fpga_dcop_33,tuned,0.000892796,0.000386793,2.71e-07,1
fpga_dcop_34,baseline,0.001342,0.000454183,3.55e-07,1
fpga_dcop_34,tuned,0.000898926,0.00038994,2.23e-07,1
fpga_dcop_42,baseline,0.00141963,0.000748097,3.55e-07,1
fpga_dcop_42,tuned,0.000902355,0.000376628,2.64e-07,1
fpga_dcop_48,baseline,0.00144188,0.000454725,3.25e-07,1
fpga_dcop_48,tuned,0.000959897,0.000380786,2.2e-07,1
freeFlyingRobot_9,baseline,0.00143037,0.000473273,3.98e-07,1
freeFlyingRobot_9,tuned,0.000932514,0.000403385,3.41e-07,1
fs_541_3,baseline,0.00133091,0.000465781,2.64e-07,1
fs_541_3,tuned,0.000911663,0.000377778,3.29e-07,1
fs_760_2,baseline,0.00297017,0.000532372,3.48e-07,1
fs_760_2,tuned,0.00138715,0.000401724,3.05e-07,1
FullChip,baseline,0.001909,0.00773244,5.07e-07,0
FullChip,tuned,0.000900536,0.00756291,2.44e-07,0
fv1,baseline,0.00142086,0.000508792,3.48e-07,1
fv1,tuned,0.00168954,0.000426901,2.47e-07,1
fxm4_6,baseline,0.0014795,0.000592694,4.38e-07,1
fxm4_6,tuned,0.000926237,0.000521811,2.6e-07,1
G12,baseline,0.00181204,0.000487213,3.65e-07,1
G12,tuned,0.000888995,0.000411896,2.14e-07,1
G13,baseline,0.00136251,0.000450441,4.95e-07,1
G13,tuned,0.0018412,0.000379971,2.16e-07,1
G17,baseline,0.00136753,0.000456953,4.8e-07,1
G17,tuned,0.000907076,0.000386206,2.41e-07,1
G3,baseline,0.00235747,0.000488806,4.55e-07,1
G3,tuned,0.000894441,0.000407615,2.54e-07,1
G39,baseline,0.00134273,0.000450748,3.28e-07,1
G39,tuned,0.00178322,0.000382831,2.43e-07,1
G47,baseline,0.00191098,0.000460754,3.72e-07,1
G47,tuned,0.000894809,0.00038607,2.36e-07,1
G5,baseline,0.00138888,0.000455462,2.77e-07,1
G5,tuned,0.000885292,0.000395154,2.33e-07,1
G50,baseline,0.00137056,0.000492618,5.12e-07,1
G50,tuned,0.000888456,0.000395027,2.89e-07,1
G60,baseline,0.00137597,0.000467962,7.08e-07,1
G60,tuned,0.00131395,0.000407043,2.6e-07,1
G64,baseline,0.00140739,0.000475517,2.91e-07,1
G64,tuned,0.000856924,0.000405776,2.87e-07,1
G66,baseline,0.00145867,0.000485744,4.52e-07,1
G66,tuned,0.00093244,0.000416098,2.51e-07,1
g7jac040,baseline,0.00134703,0.000500931,3.15e-07,1
g7jac040,tuned,0.00084686,0.000428933,2.73e-07,1
g7jac180sc,baseline,0.00148777,0.000932606,5.6e-07,1
g7jac180sc,tuned,0.000961515,0.000817468,2.94e-07,1
Ga19As19H42,baseline,0.00154868,0.00205446,8.13e-07,1
Ga19As19H42,tuned,0.00156855,0.0016389,2.91e-07,1
garon1,baseline,0.00142705,0.000497929,3.1e-07,1
garon1,tuned,0.000888486,0.000416147,2.78e-07,1
garon2,baseline,0.00141987,0.000552564,3.8e-07,1
garon2,tuned,0.000912352,0.000584938,2.62e-07,1
GD00_c,baseline,0.0013554,0.000458701,3e-07,1
GD00_c,tuned,0.000865023,0.000382533,1.95e-07,1
GD06_Java,baseline,0.00154152,0.00079343,2.96e-07,1
GD06_Java,tuned,0.000846453,0.000387123,2.65e-07,1
GD97_b,baseline,0.00179983,0.000453838,3.52e-07,1
GD97_b,tuned,0.000902504,0.000375576,2.86e-07,1
GD98_c,baseline,0.00140546,0.000462647,5.21e-07,1
GD98_c,tuned,0.000914528,0.000836379,9e-07,1
gearbox,baseline,0.00157466,0.00213271,8.05e-07,1
gearbox,tuned,0.000966133,0.00227154,3.31e-07,1
Geo_1438,baseline,0.00154677,0.0073641,1.715e-06,3
Geo_1438,tuned,0.000974008,0.00718594,3.42e-07,1
Glass_10NN,baseline,0.00199498,0.000457866,3.38e-07,1
Glass_10NN,tuned,0.000916407,0.000385786,2.31e-07,1
G_n_pin_pout,baseline,0.00204911,0.000977452,3.72e-07,1
G_n_pin_pout,tuned,0.00131435,0.000848648,3.68e-07,1
goddardRocketProblem_1,baseline,0.0137853,0.000519344,3.17e-07,1
goddardRocketProblem_1,tuned,0.00140187,0.000415663,2.79e-07,1
gr_30_30,baseline,0.00130858,0.0004622,3.43e-07,1
gr_30_30,tuned,0.00126034,0.000395372,2.44e-07,1
gre_1107,baseline,0.00184404,0.000463678,4.2e-07,1
gre_1107,tuned,0.000849716,0.000389952,2.6e-07,1
gre_512,baseline,0.00131706,0.000477069,3.04e-07,1
gre_512,tuned,0.000870818,0.00039261,2.79e-07,1
grid1_dual,baseline,0.0013411,0.000452977,3.67e-07,1
grid1_dual,tuned,0.000881027,0.000386462,3.1e-07,1
grid2_dual,baseline,0.00183236,0.000460777,4.01e-07,1
grid2_dual,tuned,0.00183293,0.000403777,1.72e-07,1
gupta1,baseline,0.001696,0.00113195,9.67e-07,1
gupta1,tuned,0.000911802,0.00075556,2.96e-07,1
gupta3,baseline,0.00152035,0.00111396,7.82e-07,0
gupta3,tuned,0.000901515,0.000695247,2.6e-07,0
gyro_m,baseline,0.00137136,0.000577953,3.23e-07,1
gyro_m,tuned,0.000850764,0.000500286,2.62e-07,1
Hamrle2,baseline,0.00133543,0.000468712,3.09e-07,1
Hamrle2,tuned,0.000853927,0.000399077,2.23e-07,1
helm3d01,baseline,0.00177225,0.000568132,4.23e-07,1
helm3d01,tuned,0.000880193,0.000494492,2.31e-07,1
hood,baseline,0.0020309,0.00208933,8.92e-07,1
hood,tuned,0.000905556,0.00193501,3.85e-07,1
hugebubbles-00000,baseline,0.00154664,0.0371708,5.09e-07,1
hugebubbles-00000,tuned,0.00184442,0.0372637,2.07e-07,1
hugetrace-00010,baseline,0.00147361,0.0219277,8.06e-07,1
hugetrace-00010,tuned,0.00180238,0.0222362,3.04e-07,1
human_gene2,baseline,0.003692,0.00101435,6.94e-07,1
human_gene2,tuned,0.00258757,0.000897503,2.34e-07,1
hvdc2,baseline,0.00146811,0.00136806,3.77e-07,1
hvdc2,tuned,0.000916792,0.00122047,2.96e-07,1
hydr1,baseline,0.00229369,0.000504304,3.03e-07,1
hydr1,tuned,0.00127957,0.000395416,3.24e-07,1
ia2010,baseline,0.00189912,0.00110733,4.22e-07,1
ia2010,tuned,0.00131309,0.000961112,3.93e-07,1
ifiss_mat,baseline,0.00146416,0.00126769,1.191e-06,3
ifiss_mat,tuned,0.000940458,0.00107309,4.02e-07,1
il2010,baseline,0.00189966,0.00124219,4.36e-07,1
il2010,tuned,0.000954898,0.00104754,4.16e-07,1
impcol_c,baseline,0.00134868,0.00045953,3.33e-07,1
impcol_c,tuned,0.00195808,0.000382383,2.36e-07,1
indianpines_10NN,baseline,0.00140934,0.000495206,2.95e-07,1
indianpines_10NN,tuned,0.00091403,0.000430919,2.43e-07,1
init_adder1,baseline,0.00140562,0.000760793,2.43e-07,1
init_adder1,tuned,0.000909396,0.0003886,2.41e-07,1
inline_1,baseline,0.00189526,0.00359212,1.07e-06,1
inline_1,tuned,0.000885165,0.00315671,3e-07,1
ins2,baseline,0.0018701,0.00171018,6.84e-07,1
ins2,tuned,0.000946321,0.00157863,2.8e-07,0
iris_dataset_30NN,baseline,0.00137571,0.000448022,4.02e-07,1
iris_dataset_30NN,tuned,0.00093127,0.00038322,2.47e-07,1
italy_osm,baseline,0.00147817,0.0121285,7.63e-07,1
italy_osm,tuned,0.000918211,0.0119496,3.29e-07,1
jagmesh2,baseline,0.00134119,0.000461014,3.93e-07,1
jagmesh2,tuned,0.000853807,0.000383756,3.13e-07,1
jagmesh6,baseline,0.00134408,0.000454945,6.74e-07,1
jagmesh6,tuned,0.000840191,0.000387894,2.69e-07,1
jagmesh7,baseline,0.00139185,0.000461677,3.96e-07,1
jagmesh7,tuned,0.000895099,0.000384397,2.82e-07,1
