matrix,Version,Initialization,FeatureExtraction,Inference,Format
fxm4_6,tuned,0.123119,0.000525242,2.4493e-05,1
G12,baseline,0.135206,0.000459162,2.1034e-05,1
G12,tuned,0.134459,0.000715824,1.9299e-05,1
G13,baseline,0.13795,0.000452952,2.07e-05,1
G13,tuned,0.137207,0.000510363,1.8792e-05,1
G17,baseline,0.134543,0.000782591,2.4066e-05,1
G17,tuned,0.133477,0.000402532,1.8907e-05,1
G3,baseline,0.131731,0.000469612,2.1372e-05,1
G3,tuned,0.139795,0.000396444,1.8876e-05,1
G39,baseline,0.12811,0.000481545,2.4821e-05,1
G39,tuned,0.124648,0.000410394,2.1539e-05,1
G47,baseline,0.133324,0.00103199,5.6183e-05,1
G47,tuned,0.138946,0.000393581,1.912e-05,1
G5,baseline,0.126838,0.000473838,1.9836e-05,1
G5,tuned,0.145016,0.000397642,1.9714e-05,1
G50,baseline,0.136727,0.000475946,2.1545e-05,1
G50,tuned,0.131088,0.000398757,1.9075e-05,1
G60,baseline,0.137071,0.000470612,2.2963e-05,1
G60,tuned,0.140329,0.000397904,2.1663e-05,1
G64,baseline,0.131624,0.000482187,2.0056e-05,1
G64,tuned,0.144664,0.000509433,4.9889e-05,1
G66,baseline,0.142506,0.000496355,1.9804e-05,1
G66,tuned,0.137057,0.000691784,1.8011e-05,1
g7jac040,baseline,0.130703,0.000524633,2.3065e-05,1
g7jac040,tuned,0.13747,0.000704588,2.276e-05,1
g7jac180sc,baseline,0.136675,0.000995338,4.1364e-05,1
g7jac180sc,tuned,0.13503,0.000812209,2.7692e-05,1
Ga19As19H42,baseline,0.131196,0.00179062,5.5874e-05,1
Ga19As19H42,tuned,0.133952,0.00161765,2.7309e-05,1
garon1,baseline,0.139399,0.0010229,5.3148e-05,1
garon1,tuned,0.136976,0.000429835,1.886e-05,1
garon2,baseline,0.140923,0.000561817,3.7585e-05,1
garon2,tuned,0.137834,0.000468786,2.5208e-05,1
GD00_c,baseline,0.135125,0.000493734,2.5585e-05,1
GD00_c,tuned,0.125751,0.000391216,2.1882e-05,1
GD06_Java,baseline,0.139938,0.000464454,2.2431e-05,1
GD06_Java,tuned,0.133506,0.000387589,1.9444e-05,1
GD97_b,baseline,0.129751,0.000457468,2.2211e-05,1
GD97_b,tuned,0.133773,0.000794772,2.2768e-05,1
GD98_c,baseline,0.134304,0.000876088,2.4604e-05,1
GD98_c,tuned,0.129487,0.000475749,4.8555e-05,1
gearbox,baseline,0.133309,0.0018933,5.6227e-05,1
gearbox,tuned,0.135342,0.00173883,3.2195e-05,1
Geo_1438,baseline,0.137629,0.0073193,4.5336e-05,1
Geo_1438,tuned,0.13087,0.00749268,2.3957e-05,1
Glass_10NN,baseline,0.134253,0.000467438,2.3166e-05,1
Glass_10NN,tuned,0.127307,0.000409484,2.1132e-05,1
G_n_pin_pout,baseline,0.13439,0.000991765,4.9674e-05,1
G_n_pin_pout,tuned,0.131897,0.000864923,2.8061e-05,1
goddardRocketProblem_1,baseline,0.55766,0.000518037,2.4578e-05,1
goddardRocketProblem_1,tuned,0.129327,0.000683843,1.9787e-05,1
gr_30_30,baseline,0.154841,0.000468445,2.0008e-05,1
gr_30_30,tuned,0.137614,0.000393677,1.7893e-05,1
gre_1107,baseline,0.142328,0.000461557,2.3805e-05,1
gre_1107,tuned,0.127244,0.000396524,2.0204e-05,1
gre_512,baseline,0.135617,0.000462153,2.3368e-05,1
gre_512,tuned,0.142286,0.000398766,2.0531e-05,1
grid1_dual,baseline,0.149919,0.000456563,2.4594e-05,1
grid1_dual,tuned,0.13323,0.00064658,2.0618e-05,1
grid2_dual,baseline,0.139606,0.00046711,2.5247e-05,1
grid2_dual,tuned,0.1469,0.000390743,2.047e-05,1
gupta1,baseline,0.142988,0.000888313,3.6799e-05,1
gupta1,tuned,0.140539,0.00075083,1.979e-05,1
gupta3,baseline,0.126914,0.000804007,2.7724e-05,1
gupta3,tuned,0.135172,0.000689638,1.3616e-05,1
gyro_m,baseline,0.134702,0.000571048,2.455e-05,1
gyro_m,tuned,0.137659,0.000493736,2.3694e-05,1
Hamrle2,baseline,0.144691,0.000461569,2.5291e-05,1
Hamrle2,tuned,0.139999,0.00039266,2.03e-05,1
helm3d01,baseline,0.136594,0.000674524,2.6309e-05,1
helm3d01,tuned,0.143612,0.000912629,2.5147e-05,1
hood,baseline,0.136035,0.00205042,5.3942e-05,1
hood,tuned,0.142607,0.00193865,2.827e-05,1
hugebubbles-00000,baseline,0.141136,0.0371087,2.7624e-05,1
hugebubbles-00000,tuned,0.139775,0.0370244,2.3133e-05,1
hugetrace-00010,baseline,0.149643,0.021929,2.9466e-05,1
hugetrace-00010,tuned,0.139041,0.0218586,2.1801e-05,1
human_gene2,baseline,0.215391,0.00100864,2.6979e-05,1
human_gene2,tuned,0.152503,0.000887107,2.1219e-05,1
