matrix,Format,Timings,OptimumFormat
adder_dcop_58,2,0.00070719,1
adder_dcop_58,3,0.000171916,1
adder_dcop_58,4,2.29978e-05,1
adder_dcop_58,5,1.45267e-05,1
adder_dcop_59,0,1.30093e-05,1
adder_dcop_59,1,9.66017e-06,1
adder_dcop_59,2,0.0007076,1
adder_dcop_59,3,0.000172686,1
adder_dcop_59,4,2.26345e-05,1
adder_dcop_59,5,1.42796e-05,1
adder_dcop_60,0,1.29514e-05,1
adder_dcop_60,1,9.61725e-06,1
adder_dcop_60,2,0.000704496,1
adder_dcop_60,3,0.000172719,1
adder_dcop_60,4,2.22791e-05,1
adder_dcop_60,5,1.46939e-05,1
adder_dcop_61,0,1.2963e-05,1
adder_dcop_61,1,9.77699e-06,1
adder_dcop_61,2,0.00070926,1
adder_dcop_61,3,0.000172257,1
adder_dcop_61,4,2.26392e-05,1
adder_dcop_61,5,1.42317e-05,1
adder_dcop_62,0,1.30006e-05,1
adder_dcop_62,1,9.62548e-06,1
adder_dcop_62,2,0.00070365,1
adder_dcop_62,3,0.000173183,1
adder_dcop_62,4,2.26051e-05,1
adder_dcop_62,5,1.42097e-05,1
adder_dcop_63,0,1.29903e-05,1
adder_dcop_63,1,9.59967e-06,1
adder_dcop_63,2,0.000731873,1
adder_dcop_63,3,0.000172697,1
adder_dcop_63,4,2.24254e-05,1
adder_dcop_63,5,1.43318e-05,1
adder_dcop_64,0,1.31575e-05,1
adder_dcop_64,1,9.82784e-06,1
adder_dcop_64,2,0.000708714,1
adder_dcop_64,3,0.000172739,1
adder_dcop_64,4,2.2675e-05,1
adder_dcop_64,5,1.44707e-05,1
adder_dcop_65,0,1.3088e-05,1
adder_dcop_65,1,9.94732e-06,1
adder_dcop_65,2,0.000703155,1
adder_dcop_65,3,0.000172456,1
adder_dcop_65,4,2.23013e-05,1
adder_dcop_65,5,1.45456e-05,1
adder_dcop_66,0,1.30257e-05,1
adder_dcop_66,1,9.77291e-06,1
adder_dcop_66,2,0.000704581,1
adder_dcop_66,3,0.000172963,1
adder_dcop_66,4,2.24605e-05,1
adder_dcop_66,5,1.462e-05,1
adder_dcop_67,0,1.30303e-05,1
adder_dcop_67,1,9.81127e-06,1
adder_dcop_67,2,0.000703416,1
adder_dcop_67,3,0.000173072,1
adder_dcop_67,4,2.24196e-05,1
adder_dcop_67,5,1.47922e-05,1
adder_dcop_68,0,1.47148e-05,1
adder_dcop_68,1,9.68467e-06,1
adder_dcop_68,2,0.000709802,1
adder_dcop_68,3,0.000172578,1
adder_dcop_68,4,2.30153e-05,1
adder_dcop_68,5,1.42966e-05,1
adder_dcop_69,0,1.28417e-05,1
adder_dcop_69,1,9.67201e-06,1
adder_dcop_69,2,0.000711677,1
adder_dcop_69,3,0.00017256,1
adder_dcop_69,4,2.26065e-05,1
adder_dcop_69,5,1.41563e-05,1
adder_trans_01,0,1.4291e-05,1
adder_trans_01,1,1.19624e-05,1
adder_trans_01,2,0.000734487,1
adder_trans_01,3,0.000181568,1
adder_trans_01,4,2.47507e-05,1
adder_trans_01,5,1.68335e-05,1
adder_trans_02,0,1.43667e-05,1
adder_trans_02,1,1.20148e-05,1
adder_trans_02,2,0.000739046,1
adder_trans_02,3,0.000181984,1
adder_trans_02,4,2.44558e-05,1
adder_trans_02,5,1.64469e-05,1
adjnoun,0,1.13613e-05,1
adjnoun,1,5.06253e-06,1
adjnoun,2,7.93389e-06,1
adjnoun,3,1.12241e-05,1
adjnoun,4,1.57431e-05,1
adjnoun,5,1.02157e-05,1
af_0_k101,0,0.00779045,5
af_0_k101,1,0.00576089,5
af_0_k101,2,inf,5
af_0_k101,3,0.0118446,5
af_0_k101,4,0.0119805,5
af_0_k101,5,0.00555517,5
af_1_k101,0,0.0077681,5
af_1_k101,1,0.00576561,5
af_1_k101,2,inf,5
af_1_k101,3,0.0118581,5
af_1_k101,4,0.0119716,5
af_1_k101,5,0.00555039,5
af23560,0,0.000129487,1
af23560,1,5.49737e-05,1
af23560,2,0.000107117,1
af23560,3,inf,1
af23560,4,0.000194612,1
af23560,5,0.000102832,1
af_2_k101,0,0.00776923,5
af_2_k101,1,0.0057556,5
af_2_k101,2,inf,5
af_2_k101,3,0.0117832,5
af_2_k101,4,0.0120407,5
af_2_k101,5,0.00555152,5
af_3_k101,0,0.00776396,5
af_3_k101,1,0.00575977,5
af_3_k101,2,inf,5
af_3_k101,3,0.011929,5
af_3_k101,4,0.0121445,5
af_3_k101,5,0.00555856,5
af_4_k101,0,0.00777826,5
af_4_k101,1,0.00576961,5
af_4_k101,2,inf,5
af_4_k101,3,0.0118448,5
af_4_k101,4,0.0120057,5
af_4_k101,5,0.00554027,5
af_5_k101,0,0.00777388,5
af_5_k101,1,0.00576359,5
af_5_k101,2,inf,5
af_5_k101,3,0.0118076,5
af_5_k101,4,0.0120075,5
af_5_k101,5,0.00554829,5
af_shell1,0,0.0077882,5
af_shell1,1,0.00578357,5
af_shell1,2,inf,5
af_shell1,3,0.0117283,5
af_shell1,4,0.0120375,5
af_shell1,5,0.00572103,5
af_shell10,0,0.023469,5
af_shell10,1,0.0172925,5
af_shell10,2,inf,5
af_shell10,3,0.0352537,5
af_shell10,4,0.0360581,5
af_shell10,5,0.0172147,5
af_shell2,0,0.00780464,5
af_shell2,1,0.00579167,5
af_shell2,2,inf,5
af_shell2,3,0.0119268,5
af_shell2,4,0.0120912,5
af_shell2,5,0.00573097,5
af_shell3,0,0.00778263,5
af_shell3,1,0.00578397,5
af_shell3,2,inf,5
af_shell3,3,0.0118648,5
af_shell3,4,0.0120726,5
af_shell3,5,0.00575106,5
af_shell4,0,0.00778527,5
af_shell4,1,0.00577825,5
af_shell4,2,inf,5
af_shell4,3,0.0119136,5
af_shell4,4,0.0120856,5
af_shell4,5,0.00572305,5
af_shell5,0,0.00777883,5
af_shell5,1,0.00578136,5
af_shell5,2,inf,5
af_shell5,3,0.0118475,5
af_shell5,4,0.0120497,5
af_shell5,5,0.00573112,5
af_shell6,0,0.00777873,5
af_shell6,1,0.00578466,5
af_shell6,2,inf,5
af_shell6,3,0.0118955,5
af_shell6,4,0.0120889,5
af_shell6,5,0.00572114,5
af_shell7,0,0.00779078,5
af_shell7,1,0.0057963,5
af_shell7,2,inf,5
af_shell7,3,0.0118189,5
af_shell7,4,0.0120045,5
af_shell7,5,0.00573119,5
af_shell8,0,0.00779122,5
af_shell8,1,0.00578412,5
af_shell8,2,inf,5
af_shell8,3,0.0118527,5
af_shell8,4,0.0121252,5
af_shell8,5,0.00575271,5
af_shell9,0,0.00778434,5
af_shell9,1,0.00579001,5
af_shell9,2,inf,5
af_shell9,3,0.0118184,5
af_shell9,4,0.0120518,5
af_shell9,5,0.00571567,5
aft01,0,4.30891e-05,1
aft01,1,1.8408e-05,1
aft01,2,0.000230356,1
aft01,3,6.32071e-05,1
aft01,4,7.18995e-05,1
aft01,5,3.70251e-05,1
airfoil1,0,1.46744e-05,1
airfoil1,1,7.66114e-06,1
airfoil1,2,0.000510616,1
airfoil1,3,2.66708e-05,1
airfoil1,4,3.07049e-05,1
airfoil1,5,1.32273e-05,1
airfoil1_dual,0,1.37788e-05,1
airfoil1_dual,1,7.66576e-06,1
airfoil1_dual,2,0.00100687,1
airfoil1_dual,3,3.33306e-05,1
airfoil1_dual,4,3.59143e-05,1
airfoil1_dual,5,1.46934e-05,1
airfoil_2d,0,7.35979e-05,1
airfoil_2d,1,3.38953e-05,1
airfoil_2d,2,0.0078146,1
airfoil_2d,3,0.000108766,1
airfoil_2d,4,0.000121608,1
airfoil_2d,5,3.83653e-05,1
ak2010,0,7.85496e-05,5
ak2010,1,5.51518e-05,5
ak2010,2,inf,5
ak2010,3,0.0016494,5
ak2010,4,0.000185879,5
ak2010,5,4.90628e-05,5
al2010,0,0.000312952,1
al2010,1,0.000288911,1
al2010,2,inf,1
al2010,3,0.00374683,1
al2010,4,0.00100342,1
al2010,5,0.00033637,1
Alemdar,0,2.36899e-05,1
Alemdar,1,1.07162e-05,1
Alemdar,2,0.0028092,1
Alemdar,3,3.75336e-05,1
Alemdar,4,4.06557e-05,1
Alemdar,5,1.45391e-05,1
amazon0302,0,0.000358571,1
amazon0302,1,0.00016512,1
amazon0302,2,inf,1
amazon0302,3,0.00122107,1
amazon0302,4,0.00119359,1
amazon0302,5,0.00028244,1
amazon0312,0,0.000816276,1
amazon0312,1,0.000443381,1
amazon0312,2,inf,1
amazon0312,3,0.00427471,1
amazon0312,4,0.00382985,1
amazon0312,5,0.000626165,1
amazon0505,0,0.000888231,1
amazon0505,1,0.000452244,1
amazon0505,2,inf,1
amazon0505,3,0.00437422,1
amazon0505,4,0.00402722,1
amazon0505,5,0.000648192,1
amazon0601,0,0.000857974,1
amazon0601,1,0.000438085,1
amazon0601,2,inf,1
amazon0601,3,0.00433216,1
