matrix,Format,Timings,OptimumFormat
af_shell6,5,0.00168564,3
af_shell7,0,0.00151256,3
af_shell7,1,0.00111287,3
af_shell7,2,inf,3
af_shell7,3,0.000983884,3
af_shell7,4,0.00165461,3
af_shell7,5,0.0016859,3
af_shell8,0,0.00150565,3
af_shell8,1,0.00110301,3
af_shell8,2,inf,3
af_shell8,3,0.000980756,3
af_shell8,4,0.00165024,3
af_shell8,5,0.00168222,3
af_shell9,0,0.00150517,3
af_shell9,1,0.00112728,3
af_shell9,2,inf,3
af_shell9,3,0.000983023,3
af_shell9,4,0.00165285,3
af_shell9,5,0.00168525,3
aft01,0,0.000763313,1
aft01,1,0.000668204,1
aft01,2,0.000683363,1
aft01,3,0.000672134,1
aft01,4,0.0013978,1
aft01,5,0.00133151,1
airfoil1,0,0.000736121,1
airfoil1,1,0.000669622,1
airfoil1,2,0.000749205,1
airfoil1,3,0.000669721,1
airfoil1,4,0.00139699,1
airfoil1,5,0.00132467,1
airfoil1_dual,0,0.000734751,1
airfoil1_dual,1,0.000668652,1
airfoil1_dual,2,0.000854507,1
airfoil1_dual,3,0.000669226,1
airfoil1_dual,4,0.00139155,1
airfoil1_dual,5,0.00133062,1
airfoil_2d,0,0.000766988,1
airfoil_2d,1,0.000672346,1
airfoil_2d,2,0.00125686,1
airfoil_2d,3,0.000673173,1
airfoil_2d,4,0.00140082,1
airfoil_2d,5,0.0013307,1
ak2010,0,0.000789611,1
ak2010,1,0.00068232,1
ak2010,2,inf,1
ak2010,3,0.000857256,1
ak2010,4,0.00141301,1
ak2010,5,0.00133795,1
al2010,0,0.00081785,1
al2010,1,0.000689701,1
al2010,2,inf,1
al2010,3,0.00084544,1
al2010,4,0.00156388,1
al2010,5,0.00135493,1
Alemdar,0,0.000746136,1
Alemdar,1,0.000667319,1
Alemdar,2,0.00112322,1
Alemdar,3,0.000667724,1
Alemdar,4,0.00139818,1
Alemdar,5,0.00133073,1
amazon0302,0,0.000967482,1
amazon0302,1,0.000701791,1
amazon0302,2,inf,1
amazon0302,3,0.000775684,1
amazon0302,4,0.0015491,1
amazon0302,5,0.00138083,1
amazon0312,0,0.00117085,3
amazon0312,1,0.000952767,3
amazon0312,2,inf,3
amazon0312,3,0.000907096,3
amazon0312,4,0.00176022,3
amazon0312,5,0.00152277,3
amazon0505,0,0.00116551,1
amazon0505,1,0.000822334,1
amazon0505,2,inf,1
amazon0505,3,0.000842456,1
amazon0505,4,0.00176107,1
amazon0505,5,0.0015315,1
amazon0601,0,0.00115657,1
amazon0601,1,0.00082365,1
amazon0601,2,inf,1
amazon0601,3,0.000841312,1
amazon0601,4,0.00176139,1
amazon0601,5,0.00152896,1
amazon-2008,0,0.00112489,1
amazon-2008,1,0.000856299,1
amazon-2008,2,inf,1
amazon-2008,3,0.00089971,1
amazon-2008,4,0.00181974,1
amazon-2008,5,0.00155401,1
analytics,0,0.00103434,0
analytics,1,0.00153628,0
analytics,2,inf,0
analytics,3,inf,0
analytics,4,0.00172898,0
analytics,5,0.0021885,0
Andrews,0,0.000797442,1
Andrews,1,0.000683092,1
Andrews,2,inf,1
Andrews,3,0.000698711,1
Andrews,4,0.00142429,1
Andrews,5,0.00134546,1
apache1,0,0.000784262,2
apache1,1,0.000673987,2
apache1,2,0.000669413,2
apache1,3,0.000676137,2
apache1,4,0.00140787,2
apache1,5,0.00133269,2
apache2,0,0.00117157,2
apache2,1,0.000815869,2
apache2,2,0.00078577,2
apache2,3,0.000852439,2
apache2,4,0.00177083,2
apache2,5,0.00145284,2
appu,0,0.000899503,1
appu,1,0.000715963,1
appu,2,inf,1
appu,3,0.000836472,1
appu,4,0.00146386,1
appu,5,0.00138475,1
ar2010,0,0.000801502,1
ar2010,1,0.000684744,1
ar2010,2,inf,1
ar2010,3,0.000789797,1
