matrix,Version,Initialization,FeatureExtraction,Inference,Format
darcy003,baseline,0.00202054,0.00193523,2.665e-06,1
darcy003,tuned,0.00143901,0.00163274,3.4e-07,1
dataset16mfeatkarhunen_10NN,baseline,0.00168295,0.00106868,1.423e-06,1
dataset16mfeatkarhunen_10NN,tuned,0.00113914,0.000909563,2.6e-07,1
dataset20mfeatpixel_10NN,baseline,0.00168288,0.00111333,1.362e-06,1
dataset20mfeatpixel_10NN,tuned,0.0011485,0.000909633,2.81e-07,1
dawson5,baseline,0.00202724,0.00159754,2.324e-06,1
dawson5,tuned,0.00138416,0.00131807,3.81e-07,3
dc2,baseline,0.00202974,0.00154687,2.164e-06,0
dc2,tuned,0.00137158,0.00127272,3.01e-07,0
dc3,baseline,0.00198625,0.00145909,2.174e-06,0
dc3,tuned,0.00139662,0.00181476,2.71e-07,0
delaunay_n10,baseline,0.00193401,0.0010568,1.463e-06,3
delaunay_n10,tuned,0.00132677,0.00090319,3.3e-07,3
delaunay_n14,baseline,0.00194898,0.00113323,1.453e-06,1
delaunay_n14,tuned,0.00132855,0.000948396,3.5e-07,1
delaunay_n16,baseline,0.00172334,0.00138438,2.174e-06,1
delaunay_n16,tuned,0.00113528,0.00119425,3.81e-07,1
delaunay_n20,baseline,0.00195433,0.00385644,2.475e-06,1
delaunay_n20,tuned,0.00135124,0.00356218,2.8e-07,1
denormal,baseline,0.00199291,0.00154293,2.164e-06,2
denormal,tuned,0.00134923,0.00129838,3.61e-07,2
dictionary28,baseline,0.00193943,0.00113539,1.483e-06,1
dictionary28,tuned,0.00135985,0.000979464,3.1e-07,1
dolphins,baseline,0.00196484,0.00105836,1.773e-06,1
dolphins,tuned,0.00136232,0.000896639,3e-07,3
dwt_1005,baseline,0.00183278,0.00105649,1.333e-06,1
dwt_1005,tuned,0.00130073,0.000895967,3.61e-07,3
Ecoli_10NN,baseline,0.00192621,0.00106369,1.433e-06,1
Ecoli_10NN,tuned,0.00135252,0.000900475,3.21e-07,1
email-EuAll,baseline,0.00194733,0.00150088,2.164e-06,1
email-EuAll,tuned,0.0013462,0.00127393,3.61e-07,1
email-Eu-core-temporal,baseline,0.0019609,0.00106889,1.523e-06,1
email-Eu-core-temporal,tuned,0.00133538,0.000901708,3.41e-07,1
Erdos972,baseline,0.0019699,0.00107058,1.292e-06,1
Erdos972,tuned,0.00134881,0.000899143,3.41e-07,1
Erdos992,baseline,0.00193976,0.00106887,1.393e-06,1
Erdos992,tuned,0.00135233,0.000908861,3.11e-07,1
ex1,baseline,0.00193246,0.00104564,1.373e-06,1
ex1,tuned,0.00133709,0.000891389,2.91e-07,1
EX1,baseline,0.00190423,0.00106504,1.392e-06,3
EX1,tuned,0.00133741,0.000894935,3.71e-07,3
ex10hs,baseline,0.00198966,0.00107747,1.573e-06,1
ex10hs,tuned,0.00139372,0.000938156,3.21e-07,1
ex14,baseline,0.001727,0.00108888,1.473e-06,1
ex14,tuned,0.00112573,0.000928518,3.1e-07,1
ex20,baseline,0.00190049,0.00113693,1.654e-06,1
ex20,tuned,0.00115857,0.000924431,2.9e-07,1
ex22,baseline,0.00187014,0.00107565,1.543e-06,1
ex22,tuned,0.00136277,0.00091341,3.31e-07,1
ex26,baseline,0.00196337,0.00108509,1.513e-06,1
ex26,tuned,0.00137105,0.00105821,3.81e-07,1
EX3,baseline,0.00191403,0.0010864,1.162e-06,1
EX3,tuned,0.00136138,0.000933648,3.5e-07,1
ex31,baseline,0.00192779,0.00119201,1.312e-06,1
